item_id_enc,category_id,parent_id,item_popularity,category_popularity,parent_popularity
1993,,-1,1,0,590631
137474,888.0,866,52,234988,235872
42573,202.0,1008,18,68054,68963
4185,418.0,1394,182,1255,1255
132326,839.0,33,7,66622,68188
149604,790.0,1492,64,271166,276977
36273,790.0,1492,2,271166,276977
214623,112.0,381,6,66052,66282
41278,888.0,866,149,234988,235872
15573,698.0,1251,1,44115,44743
31576,,-1,39,0,590631
133846,,-1,10,0,590631
103936,981.0,949,3,9087,9187
138716,888.0,866,6,234988,235872
5830,6.0,933,3,68197,87386
42645,,-1,42,0,590631
45993,790.0,1492,4,271166,276977
112054,888.0,866,8,234988,235872
196688,790.0,1492,32,271166,276977
71287,646.0,1606,3,2119,4126
122755,,-1,16,0,590631
133202,,-1,8,0,590631
218933,988.0,727,7,1074,80906
158170,1068.0,947,8,836,836
8284,,-1,2,0,590631
85330,,-1,1,0,590631
197289,,-1,2,0,590631
78370,,-1,4,0,590631
53622,283.0,1579,1,70946,80723
222265,521.0,654,19,8133,13221
135657,790.0,1492,16,271166,276977
3325,400.0,110,2,32988,33761
134478,888.0,866,7,234988,235872
198638,544.0,1168,6,1517,1517
209897,888.0,866,1,234988,235872
4220,6.0,933,59,68197,87386
181604,451.0,945,3,12111,16966
191628,790.0,1492,8,271166,276977
155193,790.0,1492,7,271166,276977
163824,451.0,945,1,12111,16966
172880,917.0,1374,4,62155,62171
63519,888.0,866,3,234988,235872
53860,839.0,33,5,66622,68188
117375,678.0,250,3,64043,82373
47950,397.0,8,4,3731,6448
98586,,-1,7,0,590631
194122,400.0,110,6,32988,33761
58345,681.0,8,1,2677,6448
166117,227.0,602,5,52466,52865
22299,790.0,1492,1,271166,276977
220437,506.0,250,1,5458,82373
129364,790.0,1492,11,271166,276977
32330,575.0,1257,1,1090,3061
51249,,-1,1,0,590631
95427,6.0,933,51,68197,87386
41490,686.0,594,19,7493,9219
207173,790.0,1492,13,271166,276977
210938,917.0,1374,1,62155,62171
347,790.0,1492,8,271166,276977
7407,790.0,1492,27,271166,276977
70271,33.0,1224,3,2685,7962
164542,451.0,945,6,12111,16966
24023,790.0,1492,38,271166,276977
200653,888.0,866,126,234988,235872
157958,790.0,1492,2,271166,276977
3963,790.0,1492,2,271166,276977
35018,790.0,1492,1,271166,276977
164628,,-1,2,0,590631
165389,400.0,110,2,32988,33761
207749,283.0,1579,1,70946,80723
143822,202.0,1008,2,68054,68963
96974,790.0,1492,9,271166,276977
173740,1036.0,1420,9,25717,25773
125113,917.0,1374,8,62155,62171
32298,698.0,1251,3,44115,44743
31468,,-1,1,0,590631
14038,917.0,1374,214,62155,62171
14176,805.0,384,4,754,4556
142662,,-1,12,0,590631
31426,961.0,132,1,1413,5491
100007,283.0,1579,23,70946,80723
172924,6.0,933,10,68197,87386
176305,,-1,35,0,590631
46100,,-1,292,0,590631
171784,506.0,250,3,5458,82373
232129,888.0,866,1,234988,235872
225985,,-1,1,0,590631
138898,202.0,1008,3,68054,68963
202861,981.0,949,1,9087,9187
203112,790.0,1492,11,271166,276977
31543,888.0,866,2,234988,235872
115895,839.0,33,6,66622,68188
225516,227.0,602,10,52466,52865
188593,6.0,933,1,68197,87386
157176,678.0,250,3,64043,82373
20003,202.0,1008,3,68054,68963
213627,,-1,1,0,590631
120863,888.0,866,41,234988,235872
44657,790.0,1492,1,271166,276977
107517,888.0,866,1,234988,235872
219824,112.0,381,4,66052,66282
161151,776.0,727,2,78927,80906
121619,202.0,1008,2,68054,68963
128203,71.0,1579,3,8372,80723
59892,400.0,110,30,32988,33761
58417,790.0,1492,11,271166,276977
79724,28.0,1604,1,24871,29698
39305,369.0,1486,2,1174,5044
52499,790.0,1492,14,271166,276977
10127,888.0,866,1,234988,235872
149968,888.0,866,4,234988,235872
126476,19.0,750,1,9486,9486
121718,283.0,1579,240,70946,80723
184382,888.0,866,9,234988,235872
125708,42.0,170,5,4666,4762
172968,810.0,378,2,11279,13107
234996,,-1,1,0,590631
137162,,-1,24,0,590631
32126,790.0,1492,3,271166,276977
138217,790.0,1492,3,271166,276977
227027,764.0,1370,27,62573,62592
133391,776.0,727,2,78927,80906
230078,364.0,711,3,68301,68312
232212,283.0,1579,19,70946,80723
95621,581.0,1600,2,10543,11363
188121,790.0,1492,11,271166,276977
88046,,-1,1,0,590631
68275,888.0,866,1,234988,235872
212881,509.0,110,24,486,33761
229191,932.0,777,79,1563,2778
142147,698.0,1251,4,44115,44743
168887,807.0,620,2,1020,1404
40088,790.0,1492,68,271166,276977
234059,888.0,866,17,234988,235872
29543,764.0,1370,5,62573,62592
129441,591.0,933,91,18513,87386
147767,790.0,1492,1,271166,276977
139037,6.0,933,2,68197,87386
93934,369.0,1486,1,1174,5044
233129,364.0,711,20,68301,68312
192164,839.0,33,1,66622,68188
204650,202.0,1008,16,68054,68963
175947,,-1,1,0,590631
79120,785.0,1692,1,1745,1745
159183,281.0,1424,15,282,12622
232757,962.0,945,3,3094,16966
35701,243.0,418,2,1749,6223
168835,112.0,381,1,66052,66282
153900,447.0,1009,2,2593,11191
194589,678.0,250,9,64043,82373
50679,71.0,1579,2,8372,80723
173828,888.0,866,6,234988,235872
70806,227.0,602,7,52466,52865
37478,,-1,2,0,590631
58303,888.0,866,2,234988,235872
31441,1081.0,1224,1,2688,7962
234050,776.0,727,10,78927,80906
124931,227.0,602,12,52466,52865
26910,846.0,1012,2,5944,6657
42085,790.0,1492,4,271166,276977
150640,546.0,250,5,4068,82373
167325,917.0,1374,37,62155,62171
148184,888.0,866,1,234988,235872
3187,159.0,1028,20,60445,60669
165409,,-1,48,0,590631
190922,400.0,110,26,32988,33761
118829,839.0,33,2,66622,68188
70536,,-1,10,0,590631
222045,19.0,750,1,9486,9486
11124,,-1,44,0,590631
27907,112.0,381,3,66052,66282
191100,653.0,-1,1,1360,590631
177527,0.0,605,1,6543,8161
50034,775.0,763,13,1230,1636
145250,581.0,1600,8,10543,11363
207919,,-1,3,0,590631
97843,,-1,3,0,590631
230947,790.0,1492,1,271166,276977
70020,364.0,711,17,68301,68312
191699,71.0,1579,3,8372,80723
137198,28.0,1604,1,24871,29698
30968,888.0,866,68,234988,235872
53359,1043.0,226,3,89,469
152553,,-1,3,0,590631
225709,678.0,250,3,64043,82373
29026,790.0,1492,1,271166,276977
126443,1032.0,557,10,8000,8131
86701,348.0,1499,2,21108,21418
6963,917.0,1374,145,62155,62171
233503,897.0,61,5,465,2790
163321,335.0,1486,45,3137,5044
87222,790.0,1492,4,271166,276977
69876,678.0,250,8,64043,82373
26185,400.0,110,2,32988,33761
53518,1008.0,1424,2,531,12622
197127,451.0,945,3,12111,16966
57332,400.0,110,28,32988,33761
33564,888.0,866,1,234988,235872
53497,678.0,250,1,64043,82373
152346,1064.0,903,3,918,2412
142558,790.0,1492,15,271166,276977
71056,888.0,866,7,234988,235872
203323,159.0,1028,92,60445,60669
106366,,-1,3,0,590631
127667,1068.0,947,1,836,836
210060,283.0,1579,3,70946,80723
202000,6.0,933,233,68197,87386
22905,790.0,1492,2,271166,276977
81015,888.0,866,2,234988,235872
176699,227.0,602,1,52466,52865
218524,764.0,1370,4,62573,62592
147527,888.0,866,12,234988,235872
213563,776.0,727,4,78927,80906
106332,776.0,727,1,78927,80906
52831,1032.0,557,15,8000,8131
40417,939.0,1469,2,618,618
216141,684.0,1041,4,339,340
84732,,-1,10,0,590631
29770,689.0,207,1,23918,24621
164965,764.0,1370,4,62573,62592
189900,581.0,1600,1,10543,11363
60738,917.0,1374,2,62155,62171
184662,6.0,933,2,68197,87386
231411,776.0,727,3,78927,80906
183465,678.0,250,5,64043,82373
138780,764.0,1370,6,62573,62592
127862,698.0,1251,18,44115,44743
95779,663.0,395,1,3718,13033
193598,790.0,1492,2,271166,276977
195063,188.0,1200,24,4591,5929
222643,776.0,727,37,78927,80906
5702,159.0,1028,1,60445,60669
135298,790.0,1492,1,271166,276977
111582,451.0,945,87,12111,16966
70705,764.0,1370,68,62573,62592
28601,961.0,132,1,1413,5491
132504,1032.0,557,26,8000,8131
64284,364.0,711,1,68301,68312
135566,6.0,933,24,68197,87386
195949,6.0,933,22,68197,87386
59157,,-1,11,0,590631
70737,678.0,250,1,64043,82373
127065,,-1,3,0,590631
171885,124.0,104,1,1551,1786
16474,521.0,654,255,8133,13221
212733,486.0,25,1,578,1546
204431,,-1,85,0,590631
211735,839.0,33,112,66622,68188
170441,202.0,1008,3,68054,68963
93093,,-1,32,0,590631
198949,112.0,381,2,66052,66282
68626,550.0,1139,2,8923,9167
155722,928.0,20,1,26829,28391
161120,790.0,1492,12,271166,276977
122853,230.0,1424,1,8926,12622
162797,698.0,1251,2,44115,44743
25102,6.0,933,1,68197,87386
150138,832.0,959,44,139,952
34418,888.0,866,2,234988,235872
4253,978.0,747,1,6979,6979
157325,790.0,1492,19,271166,276977
116065,888.0,866,2,234988,235872
156287,159.0,1028,1,60445,60669
103290,591.0,933,1,18513,87386
91478,112.0,381,118,66052,66282
112742,,-1,86,0,590631
96773,790.0,1492,27,271166,276977
181193,810.0,378,3,11279,13107
90799,978.0,747,9,6979,6979
70297,159.0,1028,6,60445,60669
158666,364.0,711,20,68301,68312
225953,698.0,1251,1,44115,44743
233364,580.0,1684,13,2287,2319
80766,283.0,1579,39,70946,80723
17703,283.0,1579,2,70946,80723
84066,678.0,250,1,64043,82373
128179,678.0,250,1,64043,82373
160968,575.0,1257,1,1090,3061
67942,776.0,727,1,78927,80906
30400,,-1,56,0,590631
109502,960.0,594,1,1378,9219
102711,764.0,1370,1,62573,62592
121781,678.0,250,5,64043,82373
193065,164.0,140,2,57,6864
11236,546.0,250,1,4068,82373
115545,790.0,1492,2,271166,276977
166563,0.0,605,7,6543,8161
193381,,-1,4,0,590631
105226,283.0,1579,19,70946,80723
164260,917.0,1374,1,62155,62171
60923,776.0,727,1,78927,80906
44049,671.0,1426,2,3666,4322
145430,619.0,145,1,1800,1817
71879,888.0,866,1,234988,235872
28157,678.0,250,1,64043,82373
59483,917.0,1374,1,62155,62171
165430,790.0,1492,10,271166,276977
79228,451.0,945,1,12111,16966
91991,,-1,4,0,590631
91518,888.0,866,1,234988,235872
206900,776.0,727,12,78927,80906
57046,698.0,1251,3,44115,44743
72131,283.0,1579,1,70946,80723
82940,888.0,866,48,234988,235872
177073,776.0,727,9,78927,80906
150697,159.0,1028,1,60445,60669
30519,888.0,866,89,234988,235872
53355,720.0,305,5,6870,6944
28341,936.0,143,12,995,4274
193465,,-1,7,0,590631
137720,480.0,1299,1,1207,1802
176987,544.0,1168,1,1517,1517
204242,888.0,866,1,234988,235872
21082,,-1,6,0,590631
79102,,-1,102,0,590631
174746,807.0,620,2,1020,1404
46415,451.0,945,5,12111,16966
234669,917.0,1374,1,62155,62171
123832,681.0,8,2,2677,6448
28373,678.0,250,1,64043,82373
101216,202.0,1008,11,68054,68963
137992,810.0,378,1,11279,13107
190537,790.0,1492,17,271166,276977
148735,521.0,654,2,8133,13221
71778,,-1,21,0,590631
137769,888.0,866,8,234988,235872
65050,790.0,1492,1,271166,276977
79044,790.0,1492,9,271166,276977
179221,400.0,110,12,32988,33761
70817,839.0,33,26,66622,68188
112794,611.0,1306,4,111,824
75581,112.0,381,31,66052,66282
18502,348.0,1499,4,21108,21418
167087,481.0,1009,1,125,11191
93758,888.0,866,2,234988,235872
17573,496.0,893,2,5507,8190
159637,283.0,1579,3,70946,80723
230367,917.0,1374,13,62155,62171
683,546.0,250,27,4068,82373
232335,228.0,1482,1,26,2469
104872,888.0,866,3,234988,235872
181533,112.0,381,1,66052,66282
72990,888.0,866,4,234988,235872
106880,6.0,933,10,68197,87386
91990,,-1,1,0,590631
90032,159.0,1028,6,60445,60669
81575,790.0,1492,16,271166,276977
5577,790.0,1492,4,271166,276977
89490,503.0,1604,11,4813,29698
232484,,-1,20,0,590631
66623,839.0,33,1,66622,68188
40189,810.0,378,2,11279,13107
217020,42.0,170,102,4666,4762
133199,764.0,1370,4,62573,62592
67507,830.0,1272,2,974,1100
106844,,-1,29,0,590631
122867,917.0,1374,1,62155,62171
141483,400.0,110,1,32988,33761
181285,186.0,865,1,1741,1979
116246,71.0,1579,16,8372,80723
176660,696.0,989,32,1123,3306
147487,790.0,1492,13,271166,276977
72929,113.0,1532,3,865,3595
60994,406.0,872,1,546,578
123246,790.0,1492,1,271166,276977
27471,0.0,605,2,6543,8161
206850,978.0,747,12,6979,6979
104875,839.0,33,8,66622,68188
69156,,-1,6,0,590631
89338,790.0,1492,22,271166,276977
2291,120.0,897,59,2277,2282
99543,790.0,1492,5,271166,276977
194907,112.0,381,2,66052,66282
225726,,-1,16,0,590631
69240,,-1,14,0,590631
177582,776.0,727,5,78927,80906
48524,839.0,33,5,66622,68188
17415,327.0,92,1,1175,13098
209577,765.0,1229,1,2551,4716
230971,888.0,866,3,234988,235872
192617,888.0,866,41,234988,235872
16914,776.0,727,5,78927,80906
58117,,-1,1,0,590631
9058,790.0,1492,52,271166,276977
151252,776.0,727,1,78927,80906
101658,839.0,33,51,66622,68188
208423,790.0,1492,98,271166,276977
89298,888.0,866,17,234988,235872
83948,,-1,1,0,590631
175460,119.0,351,2,748,9102
140062,776.0,727,1,78927,80906
39637,790.0,1492,13,271166,276977
118596,888.0,866,1,234988,235872
157329,888.0,866,63,234988,235872
112716,888.0,866,2,234988,235872
88081,451.0,945,2,12111,16966
171309,790.0,1492,1,271166,276977
207221,888.0,866,4,234988,235872
98508,790.0,1492,8,271166,276977
18084,141.0,1502,2,466,1590
189,810.0,378,2,11279,13107
177023,327.0,92,14,1175,13098
33602,790.0,1492,120,271166,276977
109726,214.0,418,7,2031,6223
10108,561.0,395,10,1538,13033
69392,364.0,711,1,68301,68312
199373,888.0,866,1,234988,235872
99182,776.0,727,2,78927,80906
59634,888.0,866,1,234988,235872
168450,888.0,866,8,234988,235872
74837,790.0,1492,28,271166,276977
55356,888.0,866,100,234988,235872
141987,888.0,866,9,234988,235872
206936,283.0,1579,1,70946,80723
19319,,-1,87,0,590631
220511,,-1,4,0,590631
61456,71.0,1579,15,8372,80723
153585,159.0,1028,6,60445,60669
60646,888.0,866,62,234988,235872
208005,888.0,866,385,234988,235872
218467,400.0,110,5,32988,33761
120705,1080.0,1281,5,630,1730
9366,104.0,164,10,3464,3635
68552,521.0,654,10,8133,13221
185621,678.0,250,33,64043,82373
56985,764.0,1370,8,62573,62592
22040,888.0,866,66,234988,235872
105229,790.0,1492,31,271166,276977
17258,790.0,1492,11,271166,276977
107493,,-1,5,0,590631
84192,790.0,1492,1,271166,276977
219429,790.0,1492,17,271166,276977
40131,888.0,866,9,234988,235872
145306,790.0,1492,5,271166,276977
48594,,-1,3,0,590631
126724,364.0,711,5,68301,68312
200054,283.0,1579,2,70946,80723
108718,978.0,747,3,6979,6979
231484,790.0,1492,118,271166,276977
127705,112.0,381,7,66052,66282
137224,,-1,9,0,590631
198153,6.0,933,1,68197,87386
8289,,-1,2,0,590631
206299,,-1,1,0,590631
75183,,-1,20,0,590631
45310,888.0,866,3,234988,235872
119610,159.0,1028,8,60445,60669
198287,678.0,250,9,64043,82373
137385,790.0,1492,7,271166,276977
173808,839.0,33,5,66622,68188
151691,790.0,1492,8,271166,276977
49078,159.0,1028,1,60445,60669
209502,888.0,866,30,234988,235872
190602,,-1,9,0,590631
160204,790.0,1492,4,271166,276977
42824,888.0,866,1,234988,235872
193078,364.0,711,7,68301,68312
186519,102.0,351,37,3737,9102
186185,,-1,29,0,590631
96774,917.0,1374,1,62155,62171
174678,689.0,207,7,23918,24621
168063,888.0,866,11,234988,235872
100601,297.0,312,4,411,3078
76836,415.0,666,63,2828,4979
140319,790.0,1492,46,271166,276977
106212,888.0,866,5,234988,235872
79148,,-1,1,0,590631
147261,159.0,1028,6,60445,60669
157732,,-1,5,0,590631
18184,,-1,1,0,590631
86671,790.0,1492,1,271166,276977
177174,227.0,602,1,52466,52865
137622,364.0,711,19,68301,68312
9740,790.0,1492,1,271166,276977
37061,790.0,1492,43,271166,276977
195735,6.0,933,41,68197,87386
119115,,-1,7,0,590631
8365,468.0,666,1,2138,4979
158675,839.0,33,4,66622,68188
37094,790.0,1492,145,271166,276977
133274,202.0,1008,5,68054,68963
87536,776.0,727,4,78927,80906
209157,6.0,933,3,68197,87386
156070,636.0,479,55,1796,2419
70041,790.0,1492,3,271166,276977
140119,283.0,1579,3,70946,80723
33124,981.0,949,1,9087,9187
46718,558.0,92,2,7430,13098
130213,227.0,602,1,52466,52865
145224,888.0,866,34,234988,235872
124479,,-1,19,0,590631
212619,962.0,945,1,3094,16966
210965,776.0,727,3,78927,80906
153836,888.0,866,157,234988,235872
2653,581.0,1600,42,10543,11363
56128,955.0,384,91,3154,4556
210260,790.0,1492,71,271166,276977
134124,,-1,2,0,590631
3351,764.0,1370,2,62573,62592
134557,283.0,1579,2,70946,80723
6093,790.0,1492,2,271166,276977
77309,6.0,933,1,68197,87386
92908,790.0,1492,3,271166,276977
90273,,-1,41,0,590631
213898,839.0,33,5,66622,68188
102109,790.0,1492,5,271166,276977
6426,846.0,1012,2,5944,6657
129236,283.0,1579,2,70946,80723
1939,,-1,2,0,590631
90507,888.0,866,1,234988,235872
223380,1036.0,1420,15,25717,25773
133569,888.0,866,2,234988,235872
167667,,-1,14,0,590631
172278,159.0,1028,8,60445,60669
92708,546.0,250,78,4068,82373
136133,227.0,602,2,52466,52865
124842,888.0,866,6,234988,235872
158426,6.0,933,2,68197,87386
111405,888.0,866,1,234988,235872
140945,839.0,33,1,66622,68188
87160,776.0,727,2,78927,80906
80779,486.0,25,1,578,1546
174760,619.0,145,2,1800,1817
206683,888.0,866,6,234988,235872
138918,283.0,1579,59,70946,80723
171542,663.0,395,1,3718,13033
60499,227.0,602,2,52466,52865
109230,776.0,727,485,78927,80906
204698,962.0,945,8,3094,16966
230443,104.0,164,22,3464,3635
76578,888.0,866,5,234988,235872
134850,888.0,866,10,234988,235872
36680,6.0,933,8,68197,87386
137288,678.0,250,1,64043,82373
823,397.0,8,4,3731,6448
24472,283.0,1579,1,70946,80723
104292,,-1,20,0,590631
34827,758.0,781,3,1783,2731
96741,,-1,2,0,590631
37941,790.0,1492,63,271166,276977
44536,810.0,378,3,11279,13107
76812,765.0,1229,2,2551,4716
36838,,-1,2,0,590631
106022,810.0,378,2,11279,13107
89240,928.0,20,4,26829,28391
22436,581.0,1600,12,10543,11363
74302,888.0,866,10,234988,235872
96398,6.0,933,1,68197,87386
182876,510.0,908,7,348,1543
31242,888.0,866,2,234988,235872
191174,790.0,1492,77,271166,276977
30041,159.0,1028,9,60445,60669
2257,888.0,866,1,234988,235872
97544,227.0,602,1,52466,52865
123117,,-1,1,0,590631
114334,888.0,866,171,234988,235872
126627,928.0,20,22,26829,28391
111234,888.0,866,37,234988,235872
126440,620.0,1515,3,1132,1232
51018,784.0,38,4,3423,3478
82904,28.0,1604,35,24871,29698
99217,888.0,866,1,234988,235872
2635,227.0,602,10,52466,52865
109458,,-1,1,0,590631
13196,888.0,866,5,234988,235872
86928,790.0,1492,122,271166,276977
50946,888.0,866,3,234988,235872
23735,839.0,33,1,66622,68188
4869,6.0,933,46,68197,87386
34983,480.0,1299,3,1207,1802
15166,764.0,1370,1,62573,62592
218214,,-1,1,0,590631
117631,790.0,1492,1,271166,276977
67793,917.0,1374,20,62155,62171
205804,,-1,4,0,590631
13531,978.0,747,1,6979,6979
134064,839.0,33,3,66622,68188
131263,686.0,594,7,7493,9219
155572,689.0,207,1,23918,24621
180694,523.0,593,185,1597,8821
202506,839.0,33,2,66622,68188
175528,790.0,1492,1,271166,276977
156114,,-1,16,0,590631
183488,790.0,1492,43,271166,276977
100768,790.0,1492,45,271166,276977
157012,188.0,1200,1,4591,5929
103920,839.0,33,32,66622,68188
189180,,-1,5,0,590631
167177,478.0,105,1,1806,1886
46520,227.0,602,23,52466,52865
139776,803.0,-1,2,1799,590631
10439,888.0,866,1,234988,235872
132764,6.0,933,4,68197,87386
57159,364.0,711,1,68301,68312
89485,790.0,1492,23,271166,276977
87098,,-1,18,0,590631
214258,888.0,866,4,234988,235872
121246,202.0,1008,11,68054,68963
65376,790.0,1492,6,271166,276977
186165,790.0,1492,10,271166,276977
84288,71.0,1579,1,8372,80723
174263,790.0,1492,26,271166,276977
92445,227.0,602,5,52466,52865
28792,,-1,26,0,590631
162586,,-1,8,0,590631
176501,790.0,1492,2,271166,276977
131985,1032.0,557,15,8000,8131
109513,790.0,1492,1,271166,276977
216229,,-1,53,0,590631
144438,888.0,866,4,234988,235872
109994,776.0,727,6,78927,80906
7149,346.0,920,12,633,1098
122489,,-1,1,0,590631
59894,1075.0,399,25,865,1122
229752,107.0,1532,2,561,3595
84286,364.0,711,54,68301,68312
45926,790.0,1492,4,271166,276977
224335,227.0,602,23,52466,52865
196081,,-1,13,0,590631
192988,698.0,1251,2,44115,44743
29754,935.0,322,202,4474,7406
140999,955.0,384,146,3154,4556
64662,,-1,1,0,590631
139933,749.0,1687,10,344,2653
213921,202.0,1008,4,68054,68963
56440,202.0,1008,2,68054,68963
41177,283.0,1579,7,70946,80723
219982,689.0,207,3,23918,24621
83384,28.0,1604,3,24871,29698
138228,227.0,602,1,52466,52865
48859,981.0,949,53,9087,9187
231633,153.0,1331,3,52,233
88413,581.0,1600,3,10543,11363
119151,19.0,750,2,9486,9486
165183,33.0,1224,2,2685,7962
223960,888.0,866,7,234988,235872
45432,888.0,866,22,234988,235872
14836,159.0,1028,1,60445,60669
6632,751.0,893,5,1236,8190
95106,112.0,381,32,66052,66282
200820,888.0,866,3,234988,235872
205572,764.0,1370,1,62573,62592
72760,452.0,561,1,1665,4266
213362,888.0,866,1,234988,235872
40486,698.0,1251,2,44115,44743
89614,888.0,866,1,234988,235872
83894,928.0,20,3,26829,28391
81744,839.0,33,1,66622,68188
97146,764.0,1370,1,62573,62592
222799,364.0,711,77,68301,68312
133051,283.0,1579,17,70946,80723
110918,776.0,727,12,78927,80906
227087,776.0,727,2,78927,80906
134260,764.0,1370,7,62573,62592
199527,451.0,945,133,12111,16966
121001,888.0,866,1,234988,235872
237,28.0,1604,1,24871,29698
106655,1036.0,1420,6,25717,25773
137574,790.0,1492,20,271166,276977
166549,283.0,1579,2,70946,80723
233412,888.0,866,2,234988,235872
137690,964.0,1326,9,4967,4967
123760,202.0,1008,1,68054,68963
76519,790.0,1492,4,271166,276977
170295,888.0,866,5,234988,235872
208059,776.0,727,4,78927,80906
214721,698.0,1251,30,44115,44743
106394,888.0,866,1,234988,235872
34315,790.0,1492,7,271166,276977
2053,720.0,305,5,6870,6944
217818,1.0,854,2,1276,1313
12516,776.0,727,11,78927,80906
123739,964.0,1326,11,4967,4967
213507,695.0,959,3,813,952
10843,646.0,1606,98,2119,4126
176931,,-1,13,0,590631
